,asin,category,price_weighted_normalized,leak_weighted_normalized,absorb_weighted_normalized,comfort_weighted_normalized,material_weighted_normalized,package_weighted_normalized,size_weighted_normalized
184,B0788LW7QD,Protège-slips,0.1121215289876061,0.1035099661237709,0.155998221213887,0.0869660695642587,0.3858630001674822,0.0796936158292756,0.0748282162889403
185,B078JJWVSJ,Serviettes hygièniques,0.1109320301927091,0.0924084204369164,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0098712483660461
186,B0796QM5ZJ,Serviettes hygièniques,0.0286083936131459,0.1125037588340085,0.3672421624574715,0.1102451548225278,0.3543356740174836,0.1205383603612769,0.0840083645923269
187,B079JSS8LD,Tampons,0.1898957701898366,0.5680101925399196,0.1102030672970855,0.6943123789504417,0.5374096530779406,0.0796936158292756,0.1375964486066715
188,B079JYJBF2,Tampons,0.0246364557959388,0.1282251268738681,0.0269236580331692,0.0933756120032422,0.3543356740174836,0.0796936158292756,0.0131535990244671
189,B079KFS95M,Tampons,0.0,0.070897305368159,0.0269236580331692,0.0979646971610072,0.5193234661248272,0.0796936158292756,0.0391588621696152
190,B079LVKBYQ,Tampons,0.0296456885028791,0.1053893352482658,0.0269236580331692,0.2120954131908121,0.3543356740174836,0.0796936158292756,0.0237421021067938
191,B079PVXX8D,Tampons,0.05122706823905,0.1453990987824013,0.0858963773288104,0.1404723065696684,0.4695715258767135,0.2259693238358881,0.0957268822020636
192,B079PVXXGY,Tampons,0.1271784546297748,0.0339050538914393,0.0269236580331692,0.1474780477631254,0.3543356740174836,0.0796936158292756,0.1018523774649766
193,B079Q14QDP,Tampons,0.0,0.1941867005993409,0.0269236580331692,0.0871916167674132,0.3543356740174836,0.0796936158292756,0.0188587812600847
194,B079Q14YXT,Tampons,0.0547419068097048,0.2301244629016217,0.0269236580331692,0.1460515560940816,0.4159069339047145,0.0796936158292756,0.0584542758888478
195,B079Q1FLZ9,Hygiène et soins intimes,0.0893042959580365,0.070897305368159,0.0269236580331692,0.1123161088984361,0.3543356740174836,0.0796936158292756,0.0357602035959651
196,B079Q2CFDL,Tampons,0.0,0.011490788842909,0.0269236580331692,0.0692885654884067,0.4117651685307317,0.0796936158292756,0.0136305458203344
197,B079Q315PN,Tampons,0.0655315699488502,0.070897305368159,0.0269236580331692,0.1111679434236173,0.4280426666906653,0.0796936158292756,0.1049634738483476
198,B079Q31Q7C,Tampons,0.0,0.205905513461653,0.0269236580331692,0.1000892499191152,0.412342427780138,0.2269564483401615,0.2065133225754729
199,B079Q4MMZP,Tampons,0.0687101618157655,0.070897305368159,0.0269236580331692,0.1136906989933683,0.3543356740174836,0.2758912104280721,0.0733698000164307
200,B079Q5LPDC,Tampons,0.0,0.1647145604430086,0.1197512665219707,0.0911564136053478,0.3543356740174836,0.0796936158292756,0.0645777838274128
201,B079Q5NLR1,Tampons,0.0,0.1148469868889246,0.0269236580331692,0.0891379531974578,0.4393097859966978,0.0796936158292756,0.020168095448023
202,B079Q8ZH5R,Tampons,0.0,0.1025969201404661,0.0269236580331692,0.1348416490138089,0.3543356740174836,0.0796936158292756,0.0581866201775667
203,B079Q8ZWC9,Tampons,0.0,0.070897305368159,0.0269236580331692,0.0837308873402586,0.4239844724606775,0.0796936158292756,0.0165307242655982
204,B079Q8ZWDS,Tampons,0.0,0.070897305368159,0.0269236580331692,0.0867941776197491,0.4326667939313008,0.1791239566431857,0.0557742634612827
205,B079Q8ZWFX,Tampons,0.0965832830180341,0.1832695811361281,0.0269236580331692,0.2028861971608577,0.6802334057207803,0.2175873953360294,0.1031331606955633
206,B079Q8ZWLL,Tampons,0.0,0.070897305368159,0.0269236580331692,0.1942943105776371,0.4500906926117288,0.0796936158292756,0.0681806367723511
207,B079Q934H8,Tampons,0.0,0.1082461869476432,0.0269236580331692,0.1101129169365246,0.4265475293897229,0.0796936158292756,0.0171390504437682
208,B079Q934P2,Tampons,0.0,0.1055714641530543,0.0269236580331692,0.0828106071426703,0.421376110931244,0.0796936158292756,0.0
209,B079Q96FNX,Tampons,0.0,0.070897305368159,0.0269236580331692,0.1512540004835693,0.412342427780138,0.0796936158292756,0.0
210,B079Q96FNY,Tampons,0.0481764588449238,0.1409624624750461,0.0269236580331692,0.1738661962685663,0.4627091465857215,0.2860409396866879,0.0257217932365634
211,B079Q96FNZ,Tampons,0.0,0.1501463422989268,0.0269236580331692,0.1240296205072007,0.4769143377143874,0.0796936158292756,0.043639965133175
212,B079QCF3DK,Tampons,0.0,0.0890627055572084,0.0269236580331692,0.2450317820946413,0.4245791295511579,0.0796936158292756,0.0500155876703477
213,B079QDMMM9,Hygiène et soins intimes,0.0,0.0983636113043327,0.0269236580331692,0.1341025829996001,0.3543356740174836,0.0796936158292756,0.0756241766344028
214,B079QDZ2LH,Tampons,0.0,0.070897305368159,0.0269236580331692,0.1380340487576213,0.3543356740174836,0.0796936158292756,0.0265304211935365
215,B079QDZ2MC,Tampons,0.0501214567300664,0.1146336175556808,0.0269236580331692,0.1387173234142021,0.4107100573392281,0.1512529673746415,0.0133801215120024
216,B079QFC2GK,Tampons,0.0,0.1870241941998584,0.0269236580331692,0.2175905713146874,0.4826353751293457,0.0796936158292756,0.0609023279610106
217,B079QFC2JM,Tampons,0.0,0.1348880249434864,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0293647393001723
218,B079QFXG19,Hygiène et soins intimes,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.5583891413286575,0.0796936158292756,0.0
219,B079QGT2Z3,Tampons,0.0,0.070897305368159,0.0269236580331692,0.0952953084689142,0.3543356740174836,0.0796936158292756,0.0
220,B079QHDD7X,Tampons,0.0425181392180644,0.1945693300719866,0.0269236580331692,0.4303569136350343,0.6412707355399804,0.0796936158292756,0.158905400769196
221,B079QHDJ32,Tampons,0.0,0.070897305368159,0.0269236580331692,0.1008296001539416,0.3543356740174836,0.0796936158292756,0.0
222,B079QJ25LL,Tampons,0.0,0.070897305368159,0.0269236580331692,0.0854496492309084,0.4288559805139593,0.0796936158292756,0.053060842387073
223,B079QJFFTQ,Tampons,0.0,0.070897305368159,0.0269236580331692,0.0508577469020549,0.3543356740174836,0.0796936158292756,0.0
224,B079QJFSN3,Tampons,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
225,B079QJFSPX,Tampons,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
226,B07BFMNKBJ,Tampons,0.0403508638314525,0.1178445436091401,0.119827673346501,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0107718230155754
227,B07BHM7B54,Protège-slips,0.1356775500660152,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
228,B07BPN9MM9,Protège-slips,0.1047374875221666,0.124210833239626,0.2982152426060466,0.4020566799031695,0.7077478644211063,0.1170775386965908,0.0978603058385807
229,B07BPXDNDC,Protège-slips,0.2513517201344108,0.070897305368159,0.0269236580331692,0.0791065017046665,0.3543356740174836,0.0796936158292756,0.0
230,B07BPZYLBL,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.1231419755862312,0.0
231,B07BRTDFS2,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
232,B07C11X3M8,Serviettes hygièniques,0.1116376834386852,0.0384253802133504,0.0911824375667072,0.0370065569119146,0.3543356740174836,0.0796936158292756,0.0
233,B07C881G7Z,Tampons,0.061418626015182,0.2138154287576713,0.0269236580331692,0.1444632477168564,0.4924975468745318,0.0796936158292756,0.0
234,B07C94P79Q,Protège-slips,0.0523687437610833,0.0556648688334541,0.0771628403614798,0.0903301067798808,0.4132377057514207,0.0796936158292756,0.0279600873824516
235,B07CBB689J,Tampons,0.1553096972669679,0.3690506805264342,0.0269236580331692,0.3919723356175816,0.843454888419086,0.2570844891230988,0.4394817155001871
236,B07CG98SVR,Hygiène et soins intimes,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.3634727631459708,0.053060842387073
237,B07CL4CVP9,Tampons,0.0903026734767269,0.123429775840388,0.2175108429406983,0.112910396216086,0.3543356740174836,0.0796936158292756,0.0602666414148973
238,B07CNM2SWC,Tampons,0.0,0.070897305368159,0.0269236580331692,0.1129991047429422,0.3543356740174836,0.0796936158292756,0.0
239,B07D9GT8JB,Tampons,0.032317119716916,0.2870983083618306,0.0269236580331692,0.3412981485426165,0.4270333892729643,0.0796936158292756,0.1725436637083522
240,B07DB53YY6,Serviettes hygièniques,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
241,B07DHBZ6MY,Tampons,0.0,0.1699487099244432,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.045453757848234
242,B07DHBZ7KH,Tampons,0.1490730136519449,0.1720722645445094,0.0269236580331692,0.14789362366888,0.3543356740174836,0.0796936158292756,0.2255085801450604
243,B07DLCQ9FZ,Tampons,0.343786209099442,0.0958964806181177,0.7195167446913822,0.4428570900580371,0.4510045300170111,1.0,0.0573594318681016
244,B07DPMP7G1,Tampons,0.0769794290432842,0.1156791421343494,0.0712331063049694,0.0973426529134078,0.3976271915021689,0.0796936158292756,0.0308249454940277
245,B07DX8RYP1,Serviettes hygièniques,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
246,B07DX91LR6,Tampons,0.4524396760368246,0.0990974361934205,0.1633366485689147,0.1296926242363181,0.3543356740174836,0.1258333787497978,0.0086271831854176
247,B07DX94RVK,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
248,B07DX95FCL,Protège-slips,0.1124431456836709,0.0927014447253189,0.0269236580331692,0.0814681599905346,0.3543356740174836,0.1867184193870145,0.0
249,B07DXGFW54,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
250,B07FCCFV15,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
251,B07FDG7TLK,Protège-slips,0.0,0.070897305368159,0.0544248052388122,0.0781175032168151,0.3543356740174836,0.0796936158292756,0.012754561336251
252,B07FDQDV9T,Serviettes hygièniques,0.0,0.1043824034500993,0.0710994914656519,0.0991310085038833,0.3543356740174836,0.0796936158292756,0.0
253,B07FPV5R7D,Serviettes hygièniques,0.0,0.070897305368159,0.1280871459482515,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
254,B07G2289BJ,Serviettes hygièniques,0.0,0.1247410898857064,0.1334752672176974,0.0775223582302908,0.3543356740174836,0.0796936158292756,0.0370626093702044
255,B07G2C7BD2,Serviettes hygièniques,0.0356532050729465,0.0916381192402709,0.1910998662007129,0.0803801304792562,0.3543356740174836,0.0796936158292756,0.0
256,B07G2L2GT4,Serviettes hygièniques,0.0,0.1180013803694301,0.0735308480320304,0.067190521877884,0.3543356740174836,0.0796936158292756,0.0108078084726008
257,B07G5RKF3P,Serviettes hygièniques,0.0,0.1178059329055837,0.0733374622775699,0.0671571905020009,0.3543356740174836,0.0796936158292756,0.0
258,B07G9JPBW9,Tampons,0.0885921143381298,0.8095996619667218,0.0269236580331692,0.3111122758845472,0.6532690733326075,0.0796936158292756,0.1813167895230074
259,B07G9KLJKC,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.0940299068597898,0.3543356740174836,0.0796936158292756,0.0
260,B07H82X8HV,Tampons,0.5177665984712666,0.4524228220713132,0.0269236580331692,0.6413171138156502,0.4319837834904749,0.0796936158292756,0.267225034515184
261,B07HK894F8,Protège-slips,0.0719127257230847,0.070897305368159,0.0269236580331692,0.0876949649696531,0.3543356740174836,0.1310291950036609,0.0
262,B07HKDFVZL,Serviettes hygièniques,0.2029168806608794,0.1495935730143339,0.4292319821958995,0.1329716680938906,0.3543356740174836,0.224547749617754,0.0180564884928838
263,B07HKPY7PN,Serviettes hygièniques,0.0836588923281468,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.2588556896167659,0.0
264,B07HNFG5KW,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.0791065017046665,0.3543356740174836,0.0796936158292756,0.0
265,B07JGTJ56P,Hygiène et épilation,0.0,0.1659961496850804,0.0269236580331692,0.1240296205072007,0.3543356740174836,0.1574918033268279,0.0290933100887833
266,B07JHCVT2R,"Protections, serviettes hygiéniques, couches pour adultes, protège-slips",0.0,0.070897305368159,0.0658567216618205,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0090282442464419
267,B07JLTBBXL,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.431617805324283,0.0796936158292756,0.0
268,B07JWX5W9T,Tampons,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
269,B07K4D4MC2,Serviettes hygièniques,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
270,B07KCMTNY3,Tampons,0.0705270705045365,0.0914114336111463,0.3110919007422257,0.1501172744458372,0.3939985286766679,0.0796936158292756,0.0941374048961135
271,B07KCNK9M7,Serviettes hygièniques,0.0705270705045365,0.0914114336111463,0.3110919007422257,0.1501172744458372,0.3939985286766679,0.0796936158292756,0.0941374048961135
272,B07KSTJZ22,Serviettes hygièniques,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
273,B07KW1GWWM,Tampons,0.0,0.135841155677776,0.0911824375667072,0.1145346808566454,0.5426833190156601,0.3187744633171027,0.0298021220287483
274,B07KW8LGYM,Tampons,0.188067367871891,0.1666274502852736,0.0269236580331692,0.2737238449815618,0.7773952807571884,0.0796936158292756,0.1129619906753916
275,B07MTMGQ1P,Hygiène et épilation,0.1438053626801273,0.0876287058414549,0.0269236580331692,0.0819842730958046,0.3866848480772586,0.1618190700638333,0.0076778822973971
276,B07MYPM9WZ,Tampons,0.1253588854818673,0.070897305368159,0.4277943206896161,0.0757397307526965,0.3543356740174836,0.0796936158292756,0.0
277,B07NBGP9MF,Serviettes hygièniques,0.0,0.070897305368159,0.0531221931717443,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0060752160781918
278,B07NCRTG3L,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
279,B07NDYQZZ7,Protège-slips,0.1424460802838984,0.1371903105986383,0.4860795767519527,0.2117820982385552,0.5145526839869351,0.2017173932728416,0.038026545664298
280,B07NL923F6,Hygiène et soins intimes,0.0,0.070897305368159,0.0269236580331692,0.0787677520241834,0.3543356740174836,0.0796936158292756,0.0131919882764423
281,B07NLXKYWN,Serviettes hygièniques,0.0,0.0920483594492626,0.1106354130104259,0.0832046186326783,0.3543356740174836,0.0796936158292756,0.0
282,B07Q1C27K2,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.0985957491125866,0.3543356740174836,0.0796936158292756,0.0
283,B07Q46DSW5,Protège-slips,0.054009850104962,0.0866070886260138,0.2134524506575889,0.0805904701066478,0.3543356740174836,0.1568045001235673,0.014418143533644
284,B07Q5V54V4,Tampons,0.2986527179219541,0.3532208211919764,0.0269236580331692,0.4369271092956727,0.6902469563029687,0.3461886987991014,0.3189061065967329
285,B07Q73VT93,Tampons,0.090009575812505,0.1232592698764069,0.0960031457698793,0.3181201001615447,0.7086713480349672,0.2082019892531575,0.420497227200932
286,B07Q758P4F,Protège-slips,0.0,0.070897305368159,0.1171806287056249,0.1408286272423877,0.3543356740174836,0.415503184524745,0.0
287,B07Q843TZ7,Tampons,0.2986527179219541,0.3532208211919764,0.0269236580331692,0.4369271092956727,0.6902469563029687,0.3461886987991014,0.3189061065967329
288,B07Q86RG7M,Serviettes hygièniques,0.1593563316394774,0.1017985011803777,0.0269236580331692,0.1013162722052798,0.4140813099898044,0.2313709811831134,0.0141802680937384
289,B07QBCGYXQ,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.121766881974255,0.3543356740174836,0.1440518358867503,0.0
290,B07QHP8DYV,Serviettes hygièniques,0.0,0.070897305368159,0.1016437349733918,0.0977930197678248,0.3543356740174836,0.0796936158292756,0.0
291,B07QYVVGTC,Tampons,0.0,0.0422274406449517,0.0269236580331692,0.1178293412670789,0.3543356740174836,0.0796936158292756,0.0
292,B07R96219D,Tampons,0.0352751965975675,0.3889714427212606,0.0269236580331692,0.3391263867093781,0.5527155281237843,0.0796936158292756,0.2919224594905874
293,B07RCCSJNX,Serviettes hygièniques,0.1872991914641896,0.0981370560484107,0.0269236580331692,0.0684483182362498,0.3543356740174836,0.2133989145233244,0.0
294,B07RML6XLB,Serviettes hygièniques,0.0604734303645566,0.070897305368159,0.0965408107675698,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
295,B07RMZGKDF,Serviettes hygièniques,0.0,0.070897305368159,0.1870294909922471,0.0118511341173154,0.421376110931244,0.0796936158292756,0.0
296,B07RMZYSH6,Serviettes hygièniques,0.0,0.1119937704452196,0.0269236580331692,0.059157449467552,0.5132508472142691,0.0796936158292756,0.0
297,B07RN212T9,Serviettes hygièniques,0.0,0.0914455379066893,0.0269236580331692,0.0871916167674132,0.3543356740174836,0.0796936158292756,0.0188587812600847
298,B07SB4NBKY,Protège-slips,0.0837458419785173,0.1439744768658927,0.0911959291969193,0.0757741069483243,0.4014324715300259,0.0796936158292756,0.0447125688238562
299,B07SC8SH6W,Protège-slips,0.0932564425620788,0.070897305368159,0.0269236580331692,0.1948514620538391,0.3543356740174836,0.8785575347025907,0.0082983923098227
300,B07TDMGPYG,Hygiène et soins intimes,0.0721337122906261,0.9730996682542146,0.0407637407371569,0.6960683896722449,0.6383004336906569,0.1311869483542735,0.3947557976127077
301,B07TFHKHM4,Hygiène et soins intimes,0.0791541303714028,0.5083432594665412,0.0269236580331692,0.5695888195347418,0.5323937584458244,0.0796936158292756,0.1796093248072519
302,B07TM4CG62,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
303,B07TQMQN2P,Protège-slips,0.0853321050965895,0.0833075312195426,0.1087857551261288,0.1353487501998513,0.4503134271836405,0.0796936158292756,0.0227797436378664
304,B07TRNMPGT,Protège-slips,0.1189049924965377,0.070897305368159,0.3463189627991718,0.1142074452035762,0.3989153548114773,0.1362812512364929,0.0
305,B07TSXV94W,Protège-slips,0.6652937030803122,0.1538315415007146,0.2457487002819133,0.3797435646523388,0.4077851555168253,0.2153868158665925,0.1268591362025361
306,B07V1G729W,Diffuseurs d'huiles essentielles,0.0747370353876267,0.070897305368159,0.0269236580331692,0.073986600250741,0.3543356740174836,0.2397488338239707,0.0
307,B07VRD3G2W,Tampons,0.0,0.070897305368159,0.0269236580331692,0.1181501806170688,0.5215395004714851,0.2211881114014298,0.0132282748735829
308,B07VVCCXHK,Protège-slips,0.0,0.070897305368159,0.0428775001982008,0.059157449467552,0.4010976670442576,0.1984091635938279,0.011098678370825
309,B07VXHXFNL,Protège-slips,0.0676061370519022,0.070897305368159,0.0658378286081826,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
310,B07VYVBVQS,Protège-slips,0.0355774362427933,0.070897305368159,0.0269236580331692,0.0732758357210967,0.3543356740174836,0.2828719297312082,0.0
311,B07WDK9264,Serviettes hygièniques,0.1475434541239252,0.070897305368159,0.0608941310782256,0.0708675426866814,0.3543356740174836,0.121823731714507,0.0
312,B07WJJCN8T,Protège-slips,0.0335186835251171,0.070897305368159,0.0526481819699025,0.065808149611998,0.5428372895692603,0.1275488741197413,0.0
313,B07WJJGLKS,Tampons,0.6027948024874958,0.1366476431142127,0.3016077541472955,0.3282690577198331,0.7357088514088489,0.6175820771178311,0.0804592307394763
314,B07WJX7KFK,Serviettes hygièniques,0.0,0.1118183253428075,0.0404201106780424,0.0870719359787191,0.3543356740174836,0.0796936158292756,0.0
315,B07WNTZW6H,Serviettes hygièniques,0.063177409781561,0.089273646212138,0.2087486082473605,0.1155672734453623,0.3543356740174836,0.0796936158292756,0.0252981898823315
316,B07WYYXGL5,Protège-slips,0.0416168460329758,0.070897305368159,0.0269236580331692,0.0756724873398177,0.3543356740174836,0.1985279318996074,0.0
317,B07WZP3NPQ,Tampons,0.024247178775415,0.3459545213204778,0.0269236580331692,0.5691308145581417,0.463424263211352,0.1489299271088087,0.1424033703146745
318,B07X3VGTLF,Tampons,0.0262175918121632,0.2462925663171527,0.0269236580331692,0.3972896794788774,0.5902427153553798,0.0796936158292756,0.1049833505702134
319,B07XJWLJGS,Serviettes hygièniques,0.0,0.0898690397063158,0.0269236580331692,0.0720991166743815,0.3910164012106657,0.0796936158292756,0.008705950434833
320,B07XLKC4WZ,Serviettes hygièniques,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
321,B07XM84QGQ,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
322,B07XTKX2M2,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.0248086946542147,0.3543356740174836,0.0796936158292756,0.0
323,B07XYGBR28,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
324,B07Y5272G2,Serviettes hygièniques,0.0408743786224364,0.070897305368159,0.1210330162199889,0.0997084507627959,0.4003093555269655,0.3131221089230714,0.0
325,B07Y53L5NM,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.1018398863560132,0.3543356740174836,0.0796936158292756,0.0
326,B07Y5JZ1RG,Hygiène et soins intimes,0.069855390301312,0.8836476010225764,0.0671325013765252,0.5165554669831068,0.5900463739964357,0.1794274774931904,0.3822875523838102
327,B07YQDXWG1,Protège-slips,0.0310854808540262,0.070897305368159,0.0269236580331692,0.1085007267716564,0.3543356740174836,0.0796936158292756,0.0
328,B07YQFH15Y,Serviettes hygièniques,0.2282011018740588,0.2510623440757379,0.6774328510494811,0.1238419325072982,0.3543356740174836,0.2193251993928799,0.0
329,B07YQFN9YT,Serviettes hygièniques,0.0,0.070897305368159,0.0863876080778048,0.0714562784643123,0.3543356740174836,0.0796936158292756,0.0
330,B07YQFRD13,Serviettes hygièniques,0.0468247978660474,0.070897305368159,0.134733288978419,0.105611793311041,0.3543356740174836,0.0796936158292756,0.0
331,B07YQFT84H,Tampons,0.0,0.070897305368159,0.0269236580331692,0.1123623975623316,0.3543356740174836,0.1343846682879247,0.0204521956030332
332,B07YQFV3GB,Hygiène et épilation,0.0305881301534385,0.1064858429434132,0.0973499102207654,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
333,B07YQFYH3V,Protège-slips,0.0329128349924069,0.0804706239966576,0.1027023213825348,0.091809894823006,0.3543356740174836,0.1266838927132961,0.0
334,B07YQFZ3JD,Serviettes hygièniques,0.0,0.070897305368159,0.1425009827433001,0.0989985563187322,0.3543356740174836,0.0796936158292756,0.0
335,B07YQG6J8C,Tampons,0.0763909515039465,0.0931170539632035,0.0269236580331692,0.1122080590290328,0.397296244832387,0.0796936158292756,0.0
336,B07YTNQH9G,Serviettes hygièniques,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
337,B07YV42X6F,Serviettes hygièniques,0.0,0.1261782734060713,0.0269236580331692,0.113029163375206,0.3543356740174836,0.0796936158292756,0.0
338,B07ZH5X3Y8,Tampons,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
339,B081KWP56B,Tampons,0.0573600717280304,0.4629773774226464,0.0269236580331692,0.5770044879818705,0.5156258121101271,0.0796936158292756,0.3139062187024485
340,B081QR9FFC,Serviettes hygièniques,0.0,0.0903611862061048,0.1039579097241199,0.0724348369677268,0.3543356740174836,0.0796936158292756,0.0
341,B081QRMD13,Serviettes hygièniques,0.0662546727341977,0.070897305368159,0.103196190338658,0.0854496492309084,0.4288559805139593,0.0796936158292756,0.0176869474623576
342,B0828BF2N4,Serviettes hygièniques,0.0,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
343,B082DC61S2,Serviettes hygièniques,0.0,0.070897305368159,0.1967369804139849,0.0415963472218578,0.3543356740174836,0.1428742633987482,0.0
344,B082J6FMKW,Culottes et slips,0.1725020507508934,0.3002709007244973,0.3673546740081015,0.3134185840515275,0.4652057469193503,0.1852440900229088,0.1710432512145241
345,B082VVC4ZB,Tampons,0.0877541794454983,0.070897305368159,0.0269236580331692,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
346,B082VVCPYP,Tampons,0.1272645909146845,0.070897305368159,0.0269236580331692,0.0928261796269533,0.4020495228663451,0.2008256578020047,0.0
347,B082VVDS19,Protège-slips,0.1052434138534588,0.1117133470776238,0.0,0.0800396057489193,0.3543356740174836,0.1297796198490296,0.0187300976144283
348,B082VVRKTP,Serviettes hygièniques,0.1257670193861895,0.0891881598299263,0.1717069412829695,0.0653960501972874,0.3543356740174836,0.0796936158292756,0.0083935010640868
349,B083F5FQVN,Tampons,0.1872991914641896,0.425014064211432,0.0987967453300024,0.412210462678069,0.4070021222031419,0.480809511911422,0.4375022877106274
350,B083SL43LW,Serviettes hygièniques,0.0,0.1244425844160971,0.0975642553080885,0.0895959415238419,0.3543356740174836,0.0796936158292756,0.0327618998594898
351,B083SLGSVK,Serviettes hygièniques,0.0,0.1244425844160971,0.0975642553080885,0.0895959415238419,0.3543356740174836,0.0796936158292756,0.0327618998594898
352,B083XVMFDC,Tampons,0.0555377103005246,0.070897305368159,0.0269236580331692,0.059157449467552,0.4168020182451771,0.2382780942024232,0.0
353,B0846FWYLN,Serviettes hygièniques,0.0495526446523645,0.070897305368159,0.1410138960223477,0.059157449467552,0.3543356740174836,0.0796936158292756,0.0
354,B0846G2HMX,Serviettes hygièniques,0.0977917982818715,0.070897305368159,0.0269236580331692,0.0882628852376434,0.3543356740174836,0.0796936158292756,0.0
355,B08496LDTN,Tampons,0.0,0.2327362737655852,0.0269236580331692,0.3351556835725388,0.3543356740174836,0.0796936158292756,0.061888650249314
356,B08496NK3Q,Tampons,0.1097168718251612,0.6612918916508231,0.0479747107498942,0.3748191076546962,0.6628473071911465,0.1580160421274405,0.190380799414582
357,B084DW23M5,Protège-slips,0.2205639369495442,0.070897305368159,0.2667310543409089,0.2196246773300627,0.3956824236258464,0.4470808032895197,0.0098134028487517
358,B084K46K4T,Tampons,0.0391618698275429,0.1392431147826348,0.0269236580331692,0.1135503068679781,0.3983832018685609,0.0796936158292756,0.0
359,B084WWBCNG,Protège-slips,0.2990132633099189,0.0957469183749598,0.0924902788842603,0.0845843885143721,0.3543356740174836,0.2016670130349478,0.0456130146682223
360,B0852RH5CD,Serviettes hygièniques,0.0,0.070897305368159,0.0723536470747945,0.0826479704524613,0.3543356740174836,0.1923779873686351,0.0
361,B0853BWTSN,Protège-slips,0.0,0.070897305368159,0.0269236580331692,0.1841739015267208,0.3543356740174836,0.0796936158292756,0.0
362,B085WDK4Y4,Protège-slips,0.0718042530728002,0.070897305368159,0.0407005283683836,0.0734046843246507,0.3543356740174836,0.1309517607766733,0.0
363,B085WDWJ9N,Hygiène et soins intimes,0.3286747499743113,0.0900175550055549,0.0269236580331692,0.0526359606224071,0.5022071650080114,0.1266191313907341,0.0614187189607692
364,B0861KCCKX,Protège-slips,0.0408016407566079,0.070897305368159,0.0269236580331692,0.0753489850253411,0.3543356740174836,0.1379468898762443,0.0108921597022337
